Histogram_X,Histogram_Y,Normal_X,Normal_Y
-19.52994170464286,0.0015044696969225284,-21.4012084545,0.000324429815225054
-17.82561853392857,0.0015044696969225284,-21.233626176175587,0.00034688657344232094
-16.121295363214287,0.003008939393845057,-21.06604389785117,0.0003707320221184175
-14.4169721925,0.0035104292928192326,-20.898461619526756,0.0003960395769984387
-12.712649021785714,0.0035104292928192326,-20.730879341202343,0.00042288565593086655
-11.008325851071428,0.005516388888715937,-20.563297062877925,0.00045134974257730187
-9.304002680357142,0.007020858585638465,-20.395714784553512,0.00048151444737585793
-7.599679509642856,0.011032777777431875,-20.228132506229098,0.0005134655654032068
-5.89535633892857,0.022567045453837926,-20.060550227904685,0.0005472921307663123
-4.191033168214284,0.019056616161018693,-19.892967949580267,0.0005830864671413379
-2.4867099974999984,0.03610727272614068,-19.725385671255854,0.0006209442340642366
-0.7823868267857126,0.08073987373484236,-19.55780339293144,0.0006609644685650652
0.9219363439285733,0.07422050504817806,-19.390221114607023,0.000703249621726356
2.626259514642859,0.058172828281004424,-19.22263883628261,0.0007479055897349001
4.330582685357145,0.047140050503572554,-19.055056557958196,0.0007950417389862538
6.034905856071431,0.039116212119985734,-18.88747427963378,0.000844770924792131
7.739229026785717,0.030590883837424743,-18.719892001309365,0.0008972095032328424
9.443552197500003,0.02607747474665716,-18.55230972298495,0.0009524773356901188
11.147875368214287,0.02958790403947645,-18.384727444660534,0.0010106977855900141
12.852198538928572,0.02357002525178623,-18.21714516633612,0.001071997706881487
14.556521709642862,0.013038737373328552,-18.049562888011707,0.0011365074237735056
16.260844880357148,0.010029797979483543,-17.881980609687293,0.0012043607012524236
17.96516805107143,0.008525328282561011,-17.714398331362876,0.0012756947059020054
19.669491221785716,0.008023838383586801,-17.546816053038462,0.0013506499565507791
21.373814392500005,0.007522348484612626,-17.37923377471405,0.0014293702642757887
23.07813756321429,0.006017878787690126,-17.211651496389635,0.0015120026612979317
24.782460733928573,0.006519368686664303,-17.044069218065218,0.0015986973183125695
26.486783904642856,0.0035104292928192326,-16.876486939740804,0.0016896074498094669
,,-16.70890466141639,0.0017848892069489888
,,-16.541322383091973,0.0018847015575765198
,,-16.37374010476756,0.001989206152974545
,,-16.206157826443146,0.002098567180971902
,,-16.03857554811873,0.002212951205052028
,,-15.870993269794315,0.0023325269891272403
,,-15.703410991469902,0.002457465307673675
,,-15.535828713145484,0.0025879387409518057
,,-15.36824643482107,0.002724121455070506
,,-15.200664156496657,0.0028661889666881744
,,-15.033081878172242,0.003014317892182825
,,-14.865499599847826,0.003168685681163899
,,-14.697917321523413,0.0033294703342422994
,,-14.530335043198997,0.003496850105021079
,,-14.362752764874582,0.003671003186318052
,,-14.195170486550168,0.003852107380682766
,,-14.027588208225753,0.004040339755323494
,,-13.860005929901337,0.00423587628161604
