Histogram_X,Histogram_Y,Normal_X,Normal_Y
0.041666666666666664,6.461538461538462,0.0,0.6809922336189088
0.125,0.0,0.0035117056856187293,0.6858936428763839
0.20833333333333331,0.0,0.0070234113712374585,0.6907798132558067
0.29166666666666663,0.0,0.010535117056856188,0.6956499190567658
0.375,0.0,0.014046822742474917,0.7005031322638247
0.4583333333333333,0.0,0.017558528428093648,0.7053386227732407
0.5416666666666666,2.7692307692307714,0.021070234113712377,0.7101555586220422
0.625,0.0,0.024581939799331105,0.7149531062193754
0.7083333333333333,0.0,0.028093645484949834,0.719730430580038
0.7916666666666666,0.0,0.03160535117056856,0.724486695560111
0.875,0.0,0.035117056856187295,0.7292210640945971
0.9583333333333333,2.7692307692307683,0.03862876254180602,0.7339326984369776
,,0.04214046822742475,0.7386207604005931
,,0.04565217391304348,0.7432844116017534
,,0.04916387959866221,0.7479228137044821
,,0.052675585284280936,0.7525351286667985
,,0.05618729096989967,0.7571205189884357
,,0.0596989966555184,0.7616781479598993
,,0.06321070234113713,0.7662071799127605
,,0.06672240802675586,0.7707067804710848
,,0.07023411371237459,0.7751761168038899
,,0.07374581939799331,0.77961435787853
,,0.07725752508361204,0.7840206747148984
,,0.08076923076923077,0.7883942406403425
,,0.0842809364548495,0.792734231545183
,,0.08779264214046824,0.7970398261387281
,,0.09130434782608696,0.8013102062056737
,,0.09481605351170569,0.8055445568627753
,,0.09832775919732442,0.8097420668156872
,,0.10183946488294315,0.8139019286158489
,,0.10535117056856187,0.8180233389173123
,,0.1088628762541806,0.8221054987333916
,,0.11237458193979934,0.826147613693027
,,0.11588628762541807,0.8301488942967431
,,0.1193979933110368,0.8341085561720905
,,0.12290969899665552,0.8380258203284547
,,0.12642140468227425,0.8418999134111186
,,0.12993311036789298,0.845730067954459
,,0.13344481605351172,0.8495155226341684
,,0.13695652173913045,0.8532555225183803
,,0.14046822742474918,0.8569493193175867
,,0.1439799331103679,0.86059617163323
,,0.14749163879598662,0.864195345204857
,,0.15100334448160535,0.8677461131557166
,,0.15451505016722408,0.871247756236689
,,0.15802675585284282,0.8746995630684322
,,0.16153846153846155,0.8781008303816301
,,0.16505016722408028,0.8814508632552311
,,0.168561872909699,0.8847489753525645
,,0.17207357859531774,0.8879944891552182
,,0.17558528428093648,0.8911867361945753
,,0.17909698996655518,0.8943250572808885
,,0.1826086956521739,0.897408802729791
,,0.18612040133779265,0.9004373325861309
,,0.18963210702341138,0.9034100168450224
,,0.1931438127090301,0.9063262356700064
,,0.19665551839464884,0.9091853796082164
,,0.20016722408026758,0.9119868498024435
,,0.2036789297658863,0.9147300581999988
,,0.20719063545150504,0.9174144277582691
,,0.21070234113712374,0.9200393926468696
,,0.21421404682274248,0.9226043984462889
,,0.2177257525083612,0.9251089023429335
,,0.22123745819397994,0.9275523733204732
,,0.22474916387959867,0.9299342923473943
,,0.2282608695652174,0.9322541525606669
,,0.23177257525083614,0.9345114594454361
,,0.23528428093645487,0.936705731010648
,,0.2387959866220736,0.9388364979605223
,,0.2423076923076923,0.9409033038617866
,,0.24581939799331104,0.9429057053065903
,,0.24933110367892977,0.9448432720710148
,,0.2528428093645485,0.9467155872691007
,,0.25635451505016726,0.9485222475023167
,,0.25986622073578597,0.9502628630043938
,,0.2633779264214047,0.9519370577814519
,,0.26688963210702343,0.9535444697473486
,,0.27040133779264214,0.9550847508541824
,,0.2739130434782609,0.9565575672178835
,,0.2774247491638796,0.9579625992388309
,,0.28093645484949836,0.9592995417174299
,,0.28444816053511707,0.9605681039645995
,,0.2879598662207358,0.9617680099071044
,,0.29147157190635453,0.9628989981876861
,,0.29498327759197324,0.9639608222599378
,,0.298494983277592,0.9649532504778754
,,0.3020066889632107,0.9658760661801604
,,0.30551839464882946,0.966729067768932
,,0.30903010033444817,0.9675120687832052
,,0.3125418060200669,0.9682248979668017
,,0.31605351170568563,0.9688673993307754
,,0.3195652173913044,0.9694394322103037
,,0.3230769230769231,0.9699408713160126
,,0.3265886287625418,0.9703716067797111
,,0.33010033444816056,0.9707315441945119
,,0.33361204013377926,0.971020604649317
,,0.337123745819398,0.9712387247576497
,,0.34063545150501673,0.9713858566808208
,,0.3441471571906355,0.9714619681454147
,,0.3476588628762542,0.9714670424550883
,,0.35117056856187295,0.9714010784966741
,,0.35468227424749166,0.9712640907405886
,,0.35819397993311036,0.971056109235541
,,0.3617056856187291,0.9707771795975477
,,0.3652173913043478,0.9704273629932587
,,0.3687290969899666,0.9700067361176027
,,0.3722408026755853,0.9695153911657622
,,0.37575250836120405,0.9689534357994957
,,0.37926421404682276,0.9683209931078205
,,0.3827759197324415,0.9676182015620787
,,0.3862876254180602,0.9668452149654095
,,0.3897993311036789,0.9660022023966516
,,0.3933110367892977,0.9650893481487051
,,0.3968227424749164,0.964106851661387
,,0.40033444816053515,0.9630549274488106
,,0.40384615384615385,0.9619338050213274
,,0.4073578595317726,0.9607437288020721
,,0.4108695652173913,0.959484958038153
,,0.4143812709030101,0.9581577667065309
,,0.4178929765886288,0.9567624434146376
,,0.4214046822742475,0.9552992912957815
,,0.42491638795986625,0.9537686278993954
,,0.42842809364548495,0.9521707850761815
,,0.4319397993311037,0.9505061088582105
,,0.4354515050167224,0.948774959334038
,,0.4389632107023412,0.9469777105188988
,,0.4424749163879599,0.9451147502200463
,,0.44598662207357864,0.9431864798973042
,,0.44949832775919735,0.9411933145189
,,0.45301003344481605,0.9391356824126545
,,0.4565217391304348,0.9370140251126007
,,0.4600334448160535,0.9348287972011086
,,0.4635451505016723,0.9325804661465962
,,0.467056856187291,0.9302695121369078
,,0.47056856187290974,0.9278964279084401
,,0.47408026755852845,0.925461718571106
,,0.4775919732441472,0.9229659014292171
,,0.4811036789297659,0.9204095057983804
,,0.4846153846153846,0.9177930728184938
,,0.4881270903010034,0.9151171552629364
,,0.4916387959866221,0.9123823173440475
,,0.49515050167224084,0.9095891345149892
,,0.49866220735785954,0.9067381932680894
,,0.5021739130434782,0.9038300909297652
,,0.505685618729097,0.9008654354521279
,,0.5091973244147158,0.8978448452013686
,,0.5127090301003345,0.8947689487430288
,,0.5162207357859532,0.8916383846242613
,,0.5197324414715719,0.8884538011531851
,,0.5232441471571907,0.8852158561754429
,,0.5267558528428093,0.8819252168480656
,,0.5302675585284281,0.878582559410756
,,0.5337792642140469,0.8751885689547001
,,0.5372909698996656,0.871743939189014
,,0.5408026755852843,0.8682493722049427
,,0.544314381270903,0.864705578237916
,,0.5478260869565218,0.8611132754275822
,,0.5513377926421404,0.8574731895759251
,,0.5548494983277592,0.8537860539035821
,,0.558361204013378,0.8500526088044782
,,0.5618729096989967,0.8462736015988878
,,0.5653846153846154,0.8424497862850402
,,0.5688963210702341,0.8385819232893856
,,0.5724080267558529,0.8346707792156335
,,0.5759197324414717,0.8307171265926828
,,0.5794314381270903,0.8267217436215557
,,0.5829431438127091,0.822685413921452
,,0.5864548494983278,0.8186089262750409
,,0.5899665551839465,0.8144930743731019
,,0.5934782608695652,0.8103386565586326
,,0.596989966555184,0.8061464755705374
,,0.6005016722408028,0.8019173382870105
,,0.6040133779264214,0.7976520554687279
,,0.6075250836120402,0.7933514415019601
,,0.6110367892976589,0.7890163141417238
,,0.6145484949832776,0.7846474942550745
,,0.6180602006688963,0.7802458055646636
,,0.6215719063545151,0.7758120743926614
,,0.6250836120401339,0.7713471294051608
,,0.6285953177257525,0.766851801357169
